File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD16A3GF_006_ET_500m_doy2019001_aid0003,ET_500m,aid0003,2019-01-01,902,520.4,1470.8,"(520.4,1470.8)",776.9168514,150.9393546,22782.6887626,804.575,974.7,734.95,520.4,686.4
MOD16A3GF_006_ET_500m_doy2020001_aid0003,ET_500m,aid0003,2020-01-01,902,447.2,1515.3,"(447.2,1515.3)",764.6073171,162.485647,26401.5854897,812.425,1036.3,723.8,447.2,660.025
MOD16A3GF_006_ET_500m_doy2015001_aid0004,ET_500m,aid0004,2015-01-01,2786,675.0,1968.1,"(675.0,1968.1)",968.4925341,220.5699377,48651.0974317,1135.4,1603.8,855.15,675.0,810.5
MOD16A3GF_006_ET_500m_doy2016001_aid0004,ET_500m,aid0004,2016-01-01,2786,606.1,1926.8,"(606.1,1926.8)",951.5710696,186.8616995,34917.2947553,1085.175,1475.8,865.45,606.1,823.7
MOD16A3GF_006_ET_500m_doy2017001_aid0004,ET_500m,aid0004,2017-01-01,2786,481.0,1998.4,"(481.0,1998.4)",848.9008615,224.1372497,50237.506697,1011.275,1484.9,741.6,481.0,695.0
MOD16A3GF_006_ET_500m_doy2018001_aid0004,ET_500m,aid0004,2018-01-01,2786,638.4,1924.9,"(638.4,1924.9)",979.2921393,196.8558631,38752.2308176,1134.05,1566.4,884.8,638.4,841.4
MOD16A3GF_006_ET_500m_doy2019001_aid0004,ET_500m,aid0004,2019-01-01,2786,510.4,1928.0,"(510.4,1928.0)",838.6177674,222.1530717,49351.9872543,1009.7,1496.4,732.85,510.4,680.225
MOD16A3GF_006_ET_500m_doy2020001_aid0004,ET_500m,aid0004,2020-01-01,2786,430.6,2041.8,"(430.6,2041.8)",820.8938981,231.2920455,53496.010293,991.975,1484.6,723.55,430.6,662.925
MOD16A3GF_006_ET_500m_doy2015001_aid0005,ET_500m,aid0005,2015-01-01,1605,597.3,1840.8,"(597.3,1840.8)",1017.9256698,233.8089712,54666.6350171,1237.0,1840.8,894.0,597.3,832.1
MOD16A3GF_006_ET_500m_doy2016001_aid0005,ET_500m,aid0005,2016-01-01,1605,586.3,1616.8,"(586.3,1616.8)",986.4119626,186.3717854,34734.4423865,1148.6,1607.2,897.0,586.3,841.3
MOD16A3GF_006_ET_500m_doy2017001_aid0005,ET_500m,aid0005,2017-01-01,1605,462.2,1564.8,"(462.2,1564.8)",889.3234891,211.0908531,44559.3482769,1103.1,1564.8,779.2,462.2,719.2
MOD16A3GF_006_ET_500m_doy2018001_aid0005,ET_500m,aid0005,2018-01-01,1605,607.2,1785.5,"(607.2,1785.5)",1024.9130218,207.7134275,43144.8679488,1212.0,1731.1,916.5,607.2,857.1
MOD16A3GF_006_ET_500m_doy2019001_aid0005,ET_500m,aid0005,2019-01-01,1605,497.4,1589.3,"(497.4,1589.3)",910.244486,224.998444,50624.2998029,1131.3,1589.3,797.4,497.4,727.1
MOD16A3GF_006_ET_500m_doy2020001_aid0005,ET_500m,aid0005,2020-01-01,1605,417.6,1593.5,"(417.6,1593.5)",865.2040498,227.8414249,51911.7148808,1095.4,1593.5,756.0,417.6,684.5
MOD16A3GF_006_ET_500m_doy2015001_aid0006,ET_500m,aid0006,2015-01-01,4084,627.5,1803.8,"(627.5,1803.8)",988.1822233,220.0314541,48413.8407761,1060.6,1389.9,890.7,627.5,841.0
MOD16A3GF_006_ET_500m_doy2016001_aid0006,ET_500m,aid0006,2016-01-01,4084,544.8,1636.5,"(544.8,1636.5)",992.7028893,221.6060262,49109.2308389,1053.2,1352.9,899.15,608.6,853.375
MOD16A3GF_006_ET_500m_doy2017001_aid0006,ET_500m,aid0006,2017-01-01,4084,483.6,1611.1,"(483.6,1611.1)",929.1527669,256.5173925,65801.1726588,1008.3,1373.7,818.35,483.6,764.4
MOD16A3GF_006_ET_500m_doy2018001_aid0006,ET_500m,aid0006,2018-01-01,4084,610.1,1654.3,"(610.1,1654.3)",1011.2235064,217.4155738,47269.5317344,1126.1,1512.0,910.1,610.1,868.575
MOD16A3GF_006_ET_500m_doy2019001_aid0006,ET_500m,aid0006,2019-01-01,4084,483.6,1583.5,"(483.6,1583.5)",937.3705436,245.9751468,60503.7728419,1027.075,1399.8,832.5,483.6,777.8
MOD16A3GF_006_ET_500m_doy2020001_aid0006,ET_500m,aid0006,2020-01-01,4084,402.8,1617.0,"(402.8,1617.0)",922.7132468,279.5493213,78147.8230395,986.1,1341.5,814.95,402.8,744.7
MOD16A3GF_006_ET_500m_doy2015001_aid0007,ET_500m,aid0007,2015-01-01,2415,616.4,1601.2,"(616.4,1601.2)",908.8648447,124.6270914,15531.9119028,929.9,1060.6,882.9,712.5,842.6
MOD16A3GF_006_ET_500m_doy2016001_aid0007,ET_500m,aid0007,2016-01-01,2415,589.7,1523.5,"(589.7,1523.5)",873.0847205,115.3100434,13296.4061144,902.9,1039.2,853.9,676.2,810.6
MOD16A3GF_006_ET_500m_doy2017001_aid0007,ET_500m,aid0007,2017-01-01,2415,456.2,1574.7,"(456.2,1574.7)",792.6255487,134.6137252,18120.8550036,817.4,972.4,759.5,561.8,713.5
MOD16A3GF_006_ET_500m_doy2018001_aid0007,ET_500m,aid0007,2018-01-01,2415,612.1,1594.4,"(612.1,1594.4)",919.9203727,125.1535797,15663.4185166,944.35,1081.5,893.9,716.0,852.9
MOD16A3GF_006_ET_500m_doy2019001_aid0007,ET_500m,aid0007,2019-01-01,2415,515.7,1626.2,"(515.7,1626.2)",826.6413665,144.2622009,20811.5826077,845.9,997.9,786.0,590.0,743.4
MOD16A3GF_006_ET_500m_doy2020001_aid0007,ET_500m,aid0007,2020-01-01,2415,416.2,1637.1,"(416.2,1637.1)",753.2194203,148.8103914,22144.5325877,773.75,928.2,712.7,520.7,669.5
MOD16A3GF_006_ET_500m_doy2015001_aid0008,ET_500m,aid0008,2015-01-01,3689,666.0,1902.8,"(666.0,1902.8)",1007.2683112,199.8861153,39954.4590799,1168.4,1619.1,912.4,666.0,867.0
MOD16A3GF_006_ET_500m_doy2016001_aid0008,ET_500m,aid0008,2016-01-01,3689,623.4,1852.5,"(623.4,1852.5)",983.9175386,173.2184316,30004.6250462,1126.7,1519.4,907.0,623.4,864.0
MOD16A3GF_006_ET_500m_doy2017001_aid0008,ET_500m,aid0008,2017-01-01,3689,500.1,1707.7,"(500.1,1707.7)",873.1974248,204.3545435,41760.7794648,1051.1,1530.7,779.1,500.1,729.3
MOD16A3GF_006_ET_500m_doy2018001_aid0008,ET_500m,aid0008,2018-01-01,3689,648.6,1685.5,"(648.6,1685.5)",1012.3660613,186.9108693,34935.6730634,1174.3,1607.0,924.0,648.6,879.4
MOD16A3GF_006_ET_500m_doy2019001_aid0008,ET_500m,aid0008,2019-01-01,3689,546.5,1800.4,"(546.5,1800.4)",898.6581729,210.0431625,44118.1301101,1074.5,1555.3,800.3,546.5,749.5
MOD16A3GF_006_ET_500m_doy2020001_aid0008,ET_500m,aid0008,2020-01-01,3689,422.6,1578.1,"(422.6,1578.1)",834.396232,202.7951641,41125.8785789,1006.0,1477.4,749.0,422.6,690.1
MOD16A3GF_006_ET_500m_doy2015001_aid0009,ET_500m,aid0009,2015-01-01,532,713.3,1557.0,"(713.3,1557.0)",941.7103383,169.77171,28822.4335209,947.075,1107.2,873.15,713.3,838.475
MOD16A3GF_006_ET_500m_doy2016001_aid0009,ET_500m,aid0009,2016-01-01,532,666.5,1466.3,"(666.5,1466.3)",923.6140977,150.0633828,22519.0188426,929.025,1067.9,872.65,696.5,835.1
MOD16A3GF_006_ET_500m_doy2017001_aid0009,ET_500m,aid0009,2017-01-01,532,536.0,1365.9,"(536.0,1365.9)",796.8610902,167.7029178,28124.2686552,799.525,956.6,738.65,536.0,694.05
MOD16A3GF_006_ET_500m_doy2018001_aid0009,ET_500m,aid0009,2018-01-01,532,685.5,1510.1,"(685.5,1510.1)",949.5065789,152.2711497,23186.5030206,940.8,1056.7,894.1,747.3,863.25
MOD16A3GF_006_ET_500m_doy2019001_aid0009,ET_500m,aid0009,2019-01-01,532,548.0,1342.1,"(548.0,1342.1)",799.0146617,167.8726507,28181.2268527,798.35,948.7,733.15,548.0,694.5
MOD16A3GF_006_ET_500m_doy2020001_aid0009,ET_500m,aid0009,2020-01-01,532,436.4,1372.9,"(436.4,1372.9)",782.4883459,168.4049754,28360.2357288,801.1,973.0,725.55,499.2,679.75
MOD16A3GF_006_ET_500m_doy2015001_aid0010,ET_500m,aid0010,2015-01-01,511,676.1,1662.0,"(676.1,1662.0)",929.9941292,145.6803777,21222.7724509,939.35,1076.4,886.5,718.7,846.25
MOD16A3GF_006_ET_500m_doy2016001_aid0010,ET_500m,aid0010,2016-01-01,511,595.3,1532.2,"(595.3,1532.2)",915.5491194,129.0841601,16662.7203857,930.1,1059.9,878.0,718.1,842.2
MOD16A3GF_006_ET_500m_doy2017001_aid0010,ET_500m,aid0010,2017-01-01,511,509.9,1336.5,"(509.9,1336.5)",766.8945205,136.6217451,18665.5012224,780.4,903.5,724.0,550.1,687.9
MOD16A3GF_006_ET_500m_doy2018001_aid0010,ET_500m,aid0010,2018-01-01,511,637.3,1501.3,"(637.3,1501.3)",948.6727984,152.6529326,23302.9178315,953.95,1080.8,897.1,736.1,865.8
MOD16A3GF_006_ET_500m_doy2019001_aid0010,ET_500m,aid0010,2019-01-01,511,523.1,1402.5,"(523.1,1402.5)",769.1972603,152.556278,23273.4179573,766.95,891.4,715.5,573.1,682.35
MOD16A3GF_006_ET_500m_doy2020001_aid0010,ET_500m,aid0010,2020-01-01,511,382.4,1470.1,"(382.4,1470.1)",740.0753425,155.9691008,24326.3604096,764.2,935.2,698.4,487.1,649.6
MOD16A3GF_006_ET_500m_doy2015001_aid0011,ET_500m,aid0011,2015-01-01,1016,629.9,1608.4,"(629.9,1608.4)",979.7694882,177.0613137,31350.7087934,1103.775,1475.3,897.95,629.9,855.475
MOD16A3GF_006_ET_500m_doy2016001_aid0011,ET_500m,aid0011,2016-01-01,1016,613.3,1641.7,"(613.3,1641.7)",978.1911417,175.2646497,30717.6974412,1088.7,1420.4,907.9,613.3,860.675
MOD16A3GF_006_ET_500m_doy2017001_aid0011,ET_500m,aid0011,2017-01-01,1016,439.2,1566.0,"(439.2,1566.0)",853.9791339,211.5402412,44749.2736591,1001.4,1439.4,764.65,439.2,706.975
MOD16A3GF_006_ET_500m_doy2018001_aid0011,ET_500m,aid0011,2018-01-01,1016,625.7,1764.1,"(625.7,1764.1)",1003.4524606,193.1275904,37298.266175,1153.75,1579.2,913.05,625.7,869.8
MOD16A3GF_006_ET_500m_doy2019001_aid0011,ET_500m,aid0011,2019-01-01,1016,496.0,1662.9,"(496.0,1662.9)",899.5082677,210.3246106,44236.4418214,1054.275,1506.1,802.05,496.0,752.5
MOD16A3GF_006_ET_500m_doy2020001_aid0011,ET_500m,aid0011,2020-01-01,1016,428.2,1582.2,"(428.2,1582.2)",855.6502953,204.0831041,41649.9133661,997.575,1412.8,766.5,428.2,712.975
MOD16A3GF_006_ET_500m_doy2015001_aid0012,ET_500m,aid0012,2015-01-01,1737,795.3,2068.0,"(795.3,2068.0)",1350.0587795,202.0873729,40839.3062801,1466.0,1808.5,1350.2,884.7,1233.3
MOD16A3GF_006_ET_500m_doy2016001_aid0012,ET_500m,aid0012,2016-01-01,1737,774.1,2048.3,"(774.1,2048.3)",1251.324122,189.9922295,36097.047288,1364.1,1700.9,1220.6,803.1,1137.9
MOD16A3GF_006_ET_500m_doy2017001_aid0012,ET_500m,aid0012,2017-01-01,1737,679.0,1754.2,"(679.0,1754.2)",1184.0388601,192.7596825,37156.2952141,1282.4,1592.6,1157.9,764.0,1074.9
MOD16A3GF_006_ET_500m_doy2018001_aid0012,ET_500m,aid0012,2018-01-01,1737,749.7,1936.6,"(749.7,1936.6)",1282.4010363,181.5321011,32953.903718,1411.4,1748.5,1281.5,825.6,1176.1
MOD16A3GF_006_ET_500m_doy2019001_aid0012,ET_500m,aid0012,2019-01-01,1737,698.2,1982.5,"(698.2,1982.5)",1198.2282671,194.8125871,37951.9440772,1311.5,1636.5,1182.6,748.6,1085.9
MOD16A3GF_006_ET_500m_doy2020001_aid0012,ET_500m,aid0012,2020-01-01,1737,629.1,2032.8,"(629.1,2032.8)",1122.7634427,207.9641628,43249.0930274,1226.3,1578.3,1093.7,652.9,990.8
MOD16A3GF_006_ET_500m_doy2015001_aid0013,ET_500m,aid0013,2015-01-01,1010,791.0,1992.1,"(791.0,1992.1)",1289.4616832,189.5429908,35926.5453536,1410.975,1756.2,1287.1,839.3,1179.0
MOD16A3GF_006_ET_500m_doy2016001_aid0013,ET_500m,aid0013,2016-01-01,1010,725.1,1918.8,"(725.1,1918.8)",1175.9181188,166.7291693,27798.6158796,1262.225,1528.9,1160.3,816.7,1083.625
MOD16A3GF_006_ET_500m_doy2017001_aid0013,ET_500m,aid0013,2017-01-01,1010,614.8,1753.2,"(614.8,1753.2)",1127.3606931,181.9833547,33117.9413758,1218.85,1514.4,1128.0,725.9,1021.65
MOD16A3GF_006_ET_500m_doy2018001_aid0013,ET_500m,aid0013,2018-01-01,1010,708.5,1810.8,"(708.5,1810.8)",1230.0030693,164.0303297,26905.94905,1335.55,1631.1,1231.45,846.7,1137.225
MOD16A3GF_006_ET_500m_doy2019001_aid0013,ET_500m,aid0013,2019-01-01,1010,665.4,1863.6,"(665.4,1863.6)",1157.750495,195.036888,38039.3876879,1278.65,1611.2,1154.85,678.2,1038.325
MOD16A3GF_006_ET_500m_doy2020001_aid0013,ET_500m,aid0013,2020-01-01,1010,599.9,1684.0,"(599.9,1684.0)",1046.8245545,175.4700629,30789.7429614,1128.7,1386.6,1034.95,698.4,954.775
MOD16A3GF_006_ET_500m_doy2015001_aid0014,ET_500m,aid0014,2015-01-01,1709,698.0,1956.0,"(698.0,1956.0)",995.4006437,193.8041252,37560.0389522,1032.3,1270.1,916.6,698.0,873.3
MOD16A3GF_006_ET_500m_doy2016001_aid0014,ET_500m,aid0014,2016-01-01,1709,645.3,2007.7,"(645.3,2007.7)",976.2652428,180.9357013,32737.7279903,1000.5,1199.8,901.4,670.1,867.6
MOD16A3GF_006_ET_500m_doy2017001_aid0014,ET_500m,aid0014,2017-01-01,1709,543.8,2038.5,"(543.8,2038.5)",891.8332943,192.3899346,37013.8869254,944.5,1204.9,813.6,543.8,769.8
MOD16A3GF_006_ET_500m_doy2018001_aid0014,ET_500m,aid0014,2018-01-01,1709,672.9,1944.0,"(672.9,1944.0)",981.4573435,190.315815,36220.109456,1013.2,1237.2,896.7,672.9,863.7
MOD16A3GF_006_ET_500m_doy2019001_aid0014,ET_500m,aid0014,2019-01-01,1709,559.2,1993.9,"(559.2,1993.9)",905.1461088,206.0059884,42438.4672479,957.8,1236.1,820.4,559.2,771.5
MOD16A3GF_006_ET_500m_doy2020001_aid0014,ET_500m,aid0014,2020-01-01,1709,492.3,2028.4,"(492.3,2028.4)",891.5631949,199.1986717,39680.1108104,928.0,1170.6,814.6,524.1,766.1
MOD16A3GF_006_ET_500m_doy2015001_aid0015,ET_500m,aid0015,2015-01-01,1320,710.6,2068.0,"(710.6,2068.0)",1305.1569697,230.9861124,53354.5841332,1467.125,1900.5,1323.0,743.4,1176.8
MOD16A3GF_006_ET_500m_doy2016001_aid0015,ET_500m,aid0015,2016-01-01,1320,723.2,1932.3,"(723.2,1932.3)",1239.8556818,213.2455866,45473.6802253,1398.85,1758.3,1229.6,723.2,1114.4
MOD16A3GF_006_ET_500m_doy2017001_aid0015,ET_500m,aid0015,2017-01-01,1320,636.8,2001.6,"(636.8,2001.6)",1171.2469697,220.2978506,48531.1429605,1304.05,1592.6,1173.0,691.8,1057.8
MOD16A3GF_006_ET_500m_doy2018001_aid0015,ET_500m,aid0015,2018-01-01,1320,744.1,1949.9,"(744.1,1949.9)",1268.0212121,210.6768022,44384.7149894,1442.225,1782.9,1277.65,744.1,1152.225
MOD16A3GF_006_ET_500m_doy2019001_aid0015,ET_500m,aid0015,2019-01-01,1320,634.2,1951.8,"(634.2,1951.8)",1199.0793939,221.0317522,48855.0354845,1361.75,1751.3,1205.55,662.0,1078.325
MOD16A3GF_006_ET_500m_doy2020001_aid0015,ET_500m,aid0015,2020-01-01,1320,595.3,2036.8,"(595.3,2036.8)",1157.7167424,225.1326436,50684.707197,1288.4,1624.7,1152.85,652.0,1033.75
MOD16A3GF_006_ET_500m_doy2015001_aid0016,ET_500m,aid0016,2015-01-01,4192,629.1,1709.8,"(629.1,1709.8)",948.0010973,138.2791328,19121.1185627,979.025,1140.9,917.75,709.4,870.0
MOD16A3GF_006_ET_500m_doy2016001_aid0016,ET_500m,aid0016,2016-01-01,4192,595.5,1724.6,"(595.5,1724.6)",919.3600191,133.8541314,17916.9285017,948.6,1099.2,897.0,698.4,848.1
MOD16A3GF_006_ET_500m_doy2017001_aid0016,ET_500m,aid0016,2017-01-01,4192,510.8,1612.7,"(510.8,1612.7)",847.8973044,144.1359906,20775.1837833,879.525,1050.6,818.6,601.8,765.15
MOD16A3GF_006_ET_500m_doy2018001_aid0016,ET_500m,aid0016,2018-01-01,4192,596.3,1779.7,"(596.3,1779.7)",949.0493321,138.3017176,19127.3650997,974.75,1117.1,921.65,737.7,879.7
MOD16A3GF_006_ET_500m_doy2019001_aid0016,ET_500m,aid0016,2019-01-01,4192,521.5,1692.2,"(521.5,1692.2)",832.1322996,153.9096054,23688.1666285,876.5,1077.8,800.25,544.7,742.075
MOD16A3GF_006_ET_500m_doy2020001_aid0016,ET_500m,aid0016,2020-01-01,4192,418.2,1694.1,"(418.2,1694.1)",811.0859971,155.8091325,24276.4857748,850.2,1042.2,775.6,530.3,721.1
MOD16A3GF_006_ET_500m_doy2015001_aid0017,ET_500m,aid0017,2015-01-01,2925,602.2,1993.2,"(602.2,1993.2)",1039.1423932,172.3593854,29707.757731,1105.2,1363.6,1003.2,680.7,931.9
MOD16A3GF_006_ET_500m_doy2016001_aid0017,ET_500m,aid0017,2016-01-01,2925,568.2,1971.6,"(568.2,1971.6)",954.3569573,160.5988258,25791.9828482,1016.2,1251.5,924.4,623.8,858.8
MOD16A3GF_006_ET_500m_doy2017001_aid0017,ET_500m,aid0017,2017-01-01,2925,527.8,2094.6,"(527.8,2094.6)",938.1600342,174.9402699,30604.0980164,1005.9,1266.3,911.0,573.2,832.2
MOD16A3GF_006_ET_500m_doy2018001_aid0017,ET_500m,aid0017,2018-01-01,2925,627.0,1926.6,"(627.0,1926.6)",984.741812,157.7536844,24886.2249287,1046.8,1285.3,955.2,651.3,887.2
MOD16A3GF_006_ET_500m_doy2019001_aid0017,ET_500m,aid0017,2019-01-01,2925,553.6,2026.1,"(553.6,2026.1)",933.0346325,177.9858314,31678.9561715,996.2,1255.2,893.6,563.6,823.1
MOD16A3GF_006_ET_500m_doy2020001_aid0017,ET_500m,aid0017,2020-01-01,2925,502.4,2160.0,"(502.4,2160.0)",887.5996923,193.5368865,37456.5264512,951.4,1223.8,845.2,502.4,769.8
MOD16A3GF_006_ET_500m_doy2015001_aid0018,ET_500m,aid0018,2015-01-01,2532,734.6,1662.3,"(734.6,1662.3)",1289.9740126,208.2773042,43379.4354463,1443.8,1662.3,1385.55,757.2,1162.475
MOD16A3GF_006_ET_500m_doy2016001_aid0018,ET_500m,aid0018,2016-01-01,2532,724.8,1668.7,"(724.8,1668.7)",1312.4168641,246.9242433,60971.5819391,1505.2,1668.7,1449.45,724.8,1126.3
MOD16A3GF_006_ET_500m_doy2017001_aid0018,ET_500m,aid0018,2017-01-01,2532,626.3,1613.8,"(626.3,1613.8)",1277.064455,289.4117439,83759.1575122,1508.725,1613.8,1441.1,626.3,1037.625
MOD16A3GF_006_ET_500m_doy2018001_aid0018,ET_500m,aid0018,2018-01-01,2532,741.6,1699.3,"(741.6,1699.3)",1291.6295814,221.6265037,49118.3071621,1457.55,1699.3,1397.1,770.6,1171.275
MOD16A3GF_006_ET_500m_doy2019001_aid0018,ET_500m,aid0018,2019-01-01,2532,635.6,1773.0,"(635.6,1773.0)",1287.4015008,268.1765818,71918.679042,1498.95,1773.0,1430.0,635.6,1086.4
MOD16A3GF_006_ET_500m_doy2020001_aid0018,ET_500m,aid0018,2020-01-01,2532,620.2,1654.6,"(620.2,1654.6)",1351.7791074,316.7243733,100314.3286117,1605.8,1654.6,1561.9,620.2,1080.3
MOD16A3GF_006_ET_500m_doy2015001_aid0019,ET_500m,aid0019,2015-01-01,1157,738.7,1573.8,"(738.7,1573.8)",944.8898012,128.5315116,16520.3494725,961.4,1101.1,908.4,738.7,867.8
MOD16A3GF_006_ET_500m_doy2016001_aid0019,ET_500m,aid0019,2016-01-01,1157,697.4,1524.5,"(697.4,1524.5)",942.1781331,125.3433203,15710.9479315,964.8,1113.4,907.0,717.4,864.6
MOD16A3GF_006_ET_500m_doy2017001_aid0019,ET_500m,aid0019,2017-01-01,1157,582.4,1420.7,"(582.4,1420.7)",835.8861711,140.642949,19780.4391173,840.2,964.5,792.2,642.7,755.5
MOD16A3GF_006_ET_500m_doy2018001_aid0019,ET_500m,aid0019,2018-01-01,1157,718.1,1590.1,"(718.1,1590.1)",972.6479689,129.5502243,16783.2606117,993.3,1137.6,942.3,754.6,894.7
MOD16A3GF_006_ET_500m_doy2019001_aid0019,ET_500m,aid0019,2019-01-01,1157,583.6,1494.9,"(583.6,1494.9)",826.1146067,149.0696512,22221.7609016,837.1,984.4,776.4,607.6,738.5
MOD16A3GF_006_ET_500m_doy2020001_aid0019,ET_500m,aid0019,2020-01-01,1157,450.3,1495.4,"(450.3,1495.4)",761.2810717,156.1929586,24396.2403245,789.6,972.4,717.2,488.7,666.7
MOD16A3GF_006_ET_500m_doy2015001_aid0020,ET_500m,aid0020,2015-01-01,1710,0.0,1915.9,"(0.0,1915.9)",1016.0219298,170.0369276,28912.5567413,1085.55,1346.4,986.95,656.0,908.825
MOD16A3GF_006_ET_500m_doy2016001_aid0020,ET_500m,aid0020,2016-01-01,1710,0.0,1875.9,"(0.0,1875.9)",903.1587719,172.5561312,29775.6184231,967.725,1228.3,876.8,572.2,790.1
MOD16A3GF_006_ET_500m_doy2017001_aid0020,ET_500m,aid0020,2017-01-01,1710,0.0,1934.5,"(0.0,1934.5)",906.351462,177.5426576,31521.3952698,986.3,1269.6,880.9,523.5,797.025
MOD16A3GF_006_ET_500m_doy2018001_aid0020,ET_500m,aid0020,2018-01-01,1710,0.0,1939.3,"(0.0,1939.3)",951.7677778,175.0241419,30633.4502541,1027.5,1312.7,914.75,604.4,836.3
MOD16A3GF_006_ET_500m_doy2019001_aid0020,ET_500m,aid0020,2019-01-01,1710,0.0,1946.9,"(0.0,1946.9)",931.6836842,184.2431804,33945.5495408,1012.575,1314.6,891.9,575.6,810.25
MOD16A3GF_006_ET_500m_doy2020001_aid0020,ET_500m,aid0020,2020-01-01,1710,0.0,2076.7,"(0.0,2076.7)",850.9055556,213.1996746,45454.1012381,944.5,1282.7,798.4,426.1,714.75
MOD16A3GF_006_ET_500m_doy2015001_aid0021,ET_500m,aid0021,2015-01-01,1800,672.9,1867.7,"(672.9,1867.7)",1043.9778333,248.1690186,61587.861792,1232.125,1821.7,919.1,672.9,827.775
MOD16A3GF_006_ET_500m_doy2016001_aid0021,ET_500m,aid0021,2016-01-01,1800,649.1,1830.1,"(649.1,1830.1)",1020.8608333,209.6453364,43951.1670826,1171.45,1619.4,938.7,649.1,841.975
MOD16A3GF_006_ET_500m_doy2017001_aid0021,ET_500m,aid0021,2017-01-01,1800,558.3,1938.9,"(558.3,1938.9)",950.351,237.6400842,56472.809599,1126.425,1625.5,857.1,558.3,747.45
MOD16A3GF_006_ET_500m_doy2018001_aid0021,ET_500m,aid0021,2018-01-01,1800,673.2,1864.9,"(673.2,1864.9)",1049.2909444,221.493433,49059.3408791,1212.15,1723.7,952.25,673.2,853.6
