File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD16A3GF_006_ET_500m_doy2019001_aid0006,ET_500m,aid0006,2019-01-01,6448.0,500.8,1939.4,"(500.8,1939.4)",773.6001861,126.5133376,16005.6245812,824.65,1024.2,751.5,500.8,691.5
MOD16A3GF_006_ET_500m_doy2020001_aid0006,ET_500m,aid0006,2020-01-01,6448.0,379.1,2103.5,"(379.1,2103.5)",780.7265043,142.561621,20323.8157817,839.225,1064.1,756.5,467.8,688.5
MOD16A3GF_006_ET_500m_doy2015001_aid0007,ET_500m,aid0007,2015-01-01,2815.0,637.4,1973.8,"(637.4,1973.8)",924.6618472,167.2241475,27963.9154964,969.4,1186.4,883.3,637.4,824.7
MOD16A3GF_006_ET_500m_doy2016001_aid0007,ET_500m,aid0007,2016-01-01,2815.0,657.4,2033.5,"(657.4,2033.5)",896.0734991,169.5805792,28757.5728394,926.15,1117.5,849.7,657.4,798.5
MOD16A3GF_006_ET_500m_doy2017001_aid0007,ET_500m,aid0007,2017-01-01,2815.0,638.7,2006.9,"(638.7,2006.9)",895.2115453,172.2501448,29670.1123747,942.05,1167.5,846.8,638.7,791.3
MOD16A3GF_006_ET_500m_doy2018001_aid0007,ET_500m,aid0007,2018-01-01,2815.0,658.3,1825.9,"(658.3,1825.9)",895.8542096,151.4880589,22948.6319743,927.6,1111.3,856.7,658.3,804.8
MOD16A3GF_006_ET_500m_doy2019001_aid0007,ET_500m,aid0007,2019-01-01,2815.0,511.8,1732.1,"(511.8,1732.1)",798.122167,157.3511587,24759.3871463,840.7,1045.5,761.4,511.8,703.4
MOD16A3GF_006_ET_500m_doy2020001_aid0007,ET_500m,aid0007,2020-01-01,2815.0,458.4,1685.0,"(458.4,1685.0)",724.530444,148.9074991,22173.4432756,766.65,964.2,691.2,458.4,634.5
MOD16A3GF_006_ET_500m_doy2015001_aid0008,ET_500m,aid0008,2015-01-01,2332.0,588.0,1792.7,"(588.0,1792.7)",912.0939537,156.5416379,24505.2844017,958.95,1166.8,881.9,612.7,817.6
MOD16A3GF_006_ET_500m_doy2016001_aid0008,ET_500m,aid0008,2016-01-01,2332.0,597.3,1734.9,"(597.3,1734.9)",874.0102058,150.3964472,22619.0913452,919.1,1122.0,839.55,597.3,781.8
MOD16A3GF_006_ET_500m_doy2017001_aid0008,ET_500m,aid0008,2017-01-01,2332.0,607.5,1833.1,"(607.5,1833.1)",905.0863208,155.4765772,24172.9660522,970.55,1217.1,870.2,607.5,803.5
MOD16A3GF_006_ET_500m_doy2018001_aid0008,ET_500m,aid0008,2018-01-01,2332.0,641.0,1818.5,"(641.0,1818.5)",929.9213551,145.535375,21180.5453844,987.025,1214.5,895.9,641.0,834.075
MOD16A3GF_006_ET_500m_doy2019001_aid0008,ET_500m,aid0008,2019-01-01,2332.0,511.7,1700.2,"(511.7,1700.2)",820.0630789,138.6817755,19232.6348675,883.275,1121.0,798.7,511.7,724.35
MOD16A3GF_006_ET_500m_doy2020001_aid0008,ET_500m,aid0008,2020-01-01,2332.0,463.9,1755.2,"(463.9,1755.2)",858.4111492,169.305839,28664.4671313,938.4,1224.9,833.45,463.9,746.4
MOD16A3GF_006_ET_500m_doy2015001_aid0009,ET_500m,aid0009,2015-01-01,3910.0,618.0,1841.6,"(618.0,1841.6)",909.8342967,152.0309619,23113.413389,956.975,1166.5,875.35,618.0,816.625
MOD16A3GF_006_ET_500m_doy2016001_aid0009,ET_500m,aid0009,2016-01-01,3910.0,648.5,1891.1,"(648.5,1891.1)",878.8414066,148.3455058,22006.3891013,909.275,1082.3,841.2,648.5,793.8
MOD16A3GF_006_ET_500m_doy2017001_aid0009,ET_500m,aid0009,2017-01-01,3910.0,604.2,1752.3,"(604.2,1752.3)",865.5025831,149.6152276,22384.7163335,901.775,1087.4,826.95,604.2,777.725
MOD16A3GF_006_ET_500m_doy2018001_aid0009,ET_500m,aid0009,2018-01-01,3910.0,653.0,1736.5,"(653.0,1736.5)",894.7576726,146.1054552,21346.8040422,926.55,1103.5,857.7,653.0,808.45
MOD16A3GF_006_ET_500m_doy2019001_aid0009,ET_500m,aid0009,2019-01-01,3910.0,484.5,1655.9,"(484.5,1655.9)",777.4545269,155.3561646,24135.5378657,811.2,995.9,739.7,508.1,687.4
MOD16A3GF_006_ET_500m_doy2020001_aid0009,ET_500m,aid0009,2020-01-01,3910.0,415.3,1834.6,"(415.3,1834.6)",727.1098721,162.8492072,26519.8642862,769.975,974.3,690.5,430.9,633.325
MOD16A3GF_006_ET_500m_doy2015001_aid0010,ET_500m,aid0010,2015-01-01,1589.0,586.4,1778.9,"(586.4,1778.9)",981.6449969,152.7743062,23339.9886298,1048.1,1284.7,954.2,661.5,889.8
MOD16A3GF_006_ET_500m_doy2016001_aid0010,ET_500m,aid0010,2016-01-01,1589.0,596.5,2031.7,"(596.5,2031.7)",891.2169289,166.1828564,27616.7417713,946.7,1162.1,849.7,596.5,793.3
MOD16A3GF_006_ET_500m_doy2017001_aid0010,ET_500m,aid0010,2017-01-01,1589.0,637.9,1764.9,"(637.9,1764.9)",923.7873505,149.1576643,22248.0088205,985.5,1216.2,889.4,637.9,829.2
MOD16A3GF_006_ET_500m_doy2018001_aid0010,ET_500m,aid0010,2018-01-01,1589.0,636.1,2054.3,"(636.1,2054.3)",901.9701699,161.9462587,26226.5907149,953.2,1176.8,860.4,636.1,802.4
MOD16A3GF_006_ET_500m_doy2019001_aid0010,ET_500m,aid0010,2019-01-01,1589.0,450.2,1669.2,"(450.2,1669.2)",752.6140969,151.8068925,23045.3326018,811.3,1036.1,720.1,450.2,660.5
MOD16A3GF_006_ET_500m_doy2020001_aid0010,ET_500m,aid0010,2020-01-01,1589.0,324.3,1611.1,"(324.3,1611.1)",783.2078666,164.0426378,26909.9870306,865.7,1140.6,771.2,407.7,681.7
MOD16A3GF_006_ET_500m_doy2015001_aid0011,ET_500m,aid0011,2015-01-01,2617.0,642.6,1897.1,"(642.6,1897.1)",894.3494841,148.3230772,21999.7352242,919.7,1073.0,859.6,667.3,816.2
MOD16A3GF_006_ET_500m_doy2016001_aid0011,ET_500m,aid0011,2016-01-01,2617.0,653.5,1692.5,"(653.5,1692.5)",873.6743217,140.7563998,19812.3640942,894.2,1033.4,837.9,665.3,800.9
MOD16A3GF_006_ET_500m_doy2017001_aid0011,ET_500m,aid0011,2017-01-01,2617.0,654.6,1718.3,"(654.6,1718.3)",865.3319068,144.6663525,20928.3535368,888.2,1041.8,826.8,654.6,784.1
MOD16A3GF_006_ET_500m_doy2018001_aid0011,ET_500m,aid0011,2018-01-01,2617.0,678.3,1765.7,"(678.3,1765.7)",891.4215514,140.744661,19809.059589,916.5,1067.6,859.3,678.3,815.1
MOD16A3GF_006_ET_500m_doy2019001_aid0011,ET_500m,aid0011,2019-01-01,2617.0,503.7,1762.6,"(503.7,1762.6)",777.9918991,155.8879583,24301.0555324,806.4,972.5,741.3,529.8,695.1
MOD16A3GF_006_ET_500m_doy2020001_aid0011,ET_500m,aid0011,2020-01-01,2617.0,464.8,1658.9,"(464.8,1658.9)",730.8675201,157.2916078,24740.6498965,761.9,936.2,697.0,483.9,644.7
MOD16A3GF_006_ET_500m_doy2015001_aid0012,ET_500m,aid0012,2015-01-01,2503.0,592.6,1849.3,"(592.6,1849.3)",982.3838194,178.3671649,31814.8455113,1068.6,1377.1,965.7,592.6,860.15
MOD16A3GF_006_ET_500m_doy2016001_aid0012,ET_500m,aid0012,2016-01-01,2503.0,584.9,1786.3,"(584.9,1786.3)",915.3782261,161.4559477,26068.0230617,990.0,1257.4,895.2,584.9,811.5
MOD16A3GF_006_ET_500m_doy2017001_aid0012,ET_500m,aid0012,2017-01-01,2503.0,605.3,1833.1,"(605.3,1833.1)",930.3424291,160.9045676,25890.2798778,1002.6,1260.7,909.1,605.3,829.2
MOD16A3GF_006_ET_500m_doy2018001_aid0012,ET_500m,aid0012,2018-01-01,2503.0,585.3,1848.7,"(585.3,1848.7)",953.0640831,160.8022631,25857.367823,1024.65,1281.8,929.2,603.9,852.0
MOD16A3GF_006_ET_500m_doy2019001_aid0012,ET_500m,aid0012,2019-01-01,2503.0,537.9,1578.4,"(537.9,1578.4)",862.529125,153.2101522,23473.3507418,938.35,1202.2,852.3,537.9,762.15
MOD16A3GF_006_ET_500m_doy2020001_aid0012,ET_500m,aid0012,2020-01-01,2503.0,460.1,1755.2,"(460.1,1755.2)",892.7381942,183.8387261,33796.6772228,993.4,1319.5,880.1,460.1,775.45
MOD16A3GF_006_ET_500m_doy2015001_aid0013,ET_500m,aid0013,2015-01-01,2996.0,630.4,1823.1,"(630.4,1823.1)",945.2810414,139.6368072,19498.4379183,994.825,1194.4,924.6,665.8,861.775
MOD16A3GF_006_ET_500m_doy2016001_aid0013,ET_500m,aid0013,2016-01-01,2996.0,688.8,1964.4,"(688.8,1964.4)",926.328972,135.1603307,18268.3150017,964.525,1135.0,902.2,688.8,849.575
MOD16A3GF_006_ET_500m_doy2017001_aid0013,ET_500m,aid0013,2017-01-01,2996.0,621.0,1842.7,"(621.0,1842.7)",899.1960614,124.2147331,15429.2999177,943.575,1120.8,878.9,652.5,824.0
MOD16A3GF_006_ET_500m_doy2018001_aid0013,ET_500m,aid0013,2018-01-01,2996.0,695.3,1825.0,"(695.3,1825.0)",942.8220961,132.1939193,17475.2323021,985.575,1164.2,918.2,695.3,865.975
MOD16A3GF_006_ET_500m_doy2019001_aid0013,ET_500m,aid0013,2019-01-01,2996.0,570.1,1636.0,"(570.1,1636.0)",827.9373164,126.2873966,15948.5065381,878.125,1064.3,810.6,570.1,752.9
MOD16A3GF_006_ET_500m_doy2020001_aid0013,ET_500m,aid0013,2020-01-01,2996.0,465.4,1712.8,"(465.4,1712.8)",801.1288385,141.5248701,20029.2888679,861.4,1081.0,781.7,501.7,712.5
MOD16A3GF_006_ET_500m_doy2015001_aid0014,ET_500m,aid0014,2015-01-01,1723.0,598.1,1946.7,"(598.1,1946.7)",1026.551538,210.4291941,44280.4457246,1151.5,1565.3,994.2,598.1,874.45
MOD16A3GF_006_ET_500m_doy2016001_aid0014,ET_500m,aid0014,2016-01-01,1723.0,596.9,1787.4,"(596.9,1787.4)",963.8701103,186.4370372,34758.7688512,1063.7,1416.7,939.0,596.9,827.45
MOD16A3GF_006_ET_500m_doy2017001_aid0014,ET_500m,aid0014,2017-01-01,1723.0,641.9,1796.1,"(641.9,1796.1)",992.2054556,181.9308073,33098.8186354,1073.85,1390.9,970.2,641.9,861.5
MOD16A3GF_006_ET_500m_doy2018001_aid0014,ET_500m,aid0014,2018-01-01,1723.0,639.4,1784.8,"(639.4,1784.8)",973.6531631,199.3722924,39749.3109868,1068.7,1428.4,939.6,639.4,828.5
MOD16A3GF_006_ET_500m_doy2019001_aid0014,ET_500m,aid0014,2019-01-01,1723.0,463.3,1647.3,"(463.3,1647.3)",861.6994196,201.3582051,40545.1267669,952.05,1297.8,817.5,463.3,721.4
MOD16A3GF_006_ET_500m_doy2020001_aid0014,ET_500m,aid0014,2020-01-01,1723.0,366.4,1527.0,"(366.4,1527.0)",796.2541497,202.2651636,40911.196412,908.8,1289.7,771.7,366.4,652.0
MOD16A3GF_006_ET_500m_doy2015001_aid0015,ET_500m,aid0015,2015-01-01,4075.0,673.9,1878.9,"(673.9,1878.9)",1003.9823558,155.4151904,24153.8814138,1054.35,1270.8,977.1,694.9,909.95
MOD16A3GF_006_ET_500m_doy2016001_aid0015,ET_500m,aid0015,2016-01-01,4075.0,687.1,1991.5,"(687.1,1991.5)",974.5135215,158.0121362,24967.8351718,1008.8,1192.9,942.5,701.2,885.7
MOD16A3GF_006_ET_500m_doy2017001_aid0015,ET_500m,aid0015,2017-01-01,4075.0,659.9,1703.2,"(659.9,1703.2)",956.6617178,144.6682747,20928.9097001,1003.75,1205.5,927.6,672.2,869.25
MOD16A3GF_006_ET_500m_doy2018001_aid0015,ET_500m,aid0015,2018-01-01,4075.0,682.2,1911.2,"(682.2,1911.2)",995.421546,149.172637,22252.4756437,1032.95,1220.8,964.6,727.8,907.6
MOD16A3GF_006_ET_500m_doy2019001_aid0015,ET_500m,aid0015,2019-01-01,4075.0,515.5,1756.5,"(515.5,1756.5)",884.8107239,147.6777354,21808.7135267,931.05,1133.9,855.7,599.4,795.55
MOD16A3GF_006_ET_500m_doy2020001_aid0015,ET_500m,aid0015,2020-01-01,4075.0,534.4,1677.4,"(534.4,1677.4)",875.4271656,162.9385067,26548.9569675,929.75,1163.5,843.9,548.9,773.85
MOD16A3GF_006_ET_500m_doy2015001_aid0016,ET_500m,aid0016,2015-01-01,1410.0,651.1,1702.2,"(651.1,1702.2)",1006.3626241,158.4660241,25111.4807945,1092.1,1382.0,968.8,651.1,894.6
MOD16A3GF_006_ET_500m_doy2016001_aid0016,ET_500m,aid0016,2016-01-01,1410.0,618.5,1730.2,"(618.5,1730.2)",932.4302128,168.7706418,28483.5295269,1017.375,1321.8,884.4,618.5,813.3
MOD16A3GF_006_ET_500m_doy2017001_aid0016,ET_500m,aid0016,2017-01-01,1410.0,647.0,1839.9,"(647.0,1839.9)",961.327305,164.4066173,27029.5358147,1039.85,1318.9,918.4,647.0,848.4
MOD16A3GF_006_ET_500m_doy2018001_aid0016,ET_500m,aid0016,2018-01-01,1410.0,686.4,1757.8,"(686.4,1757.8)",941.2721986,167.8303573,28167.0288299,1006.9,1275.7,894.2,686.4,827.325
MOD16A3GF_006_ET_500m_doy2019001_aid0016,ET_500m,aid0016,2019-01-01,1410.0,487.5,1580.4,"(487.5,1580.4)",824.8878014,168.2240388,28299.3272271,881.3,1127.4,777.45,487.5,716.25
MOD16A3GF_006_ET_500m_doy2020001_aid0016,ET_500m,aid0016,2020-01-01,1410.0,417.0,1619.1,"(417.0,1619.1)",773.8707092,173.38578,30062.6286952,826.775,1064.2,740.1,441.7,667.325
MOD16A3GF_006_ET_500m_doy2015001_aid0017,ET_500m,aid0017,2015-01-01,917.0,652.1,1564.5,"(652.1,1564.5)",961.1576881,143.5279566,20600.2743275,1047.8,1314.1,932.9,652.1,859.7
MOD16A3GF_006_ET_500m_doy2016001_aid0017,ET_500m,aid0017,2016-01-01,917.0,648.0,1653.6,"(648.0,1653.6)",891.7856052,134.2207191,18015.2014286,963.3,1208.8,863.7,648.0,797.7
MOD16A3GF_006_ET_500m_doy2017001_aid0017,ET_500m,aid0017,2017-01-01,917.0,668.7,1639.3,"(668.7,1639.3)",916.5182116,137.2097506,18826.5156662,983.3,1221.1,897.6,668.7,823.0
MOD16A3GF_006_ET_500m_doy2018001_aid0017,ET_500m,aid0017,2018-01-01,917.0,678.5,1660.1,"(678.5,1660.1)",921.5938931,124.0199708,15380.9531579,990.4,1216.8,901.7,678.5,837.1
MOD16A3GF_006_ET_500m_doy2019001_aid0017,ET_500m,aid0017,2019-01-01,917.0,534.4,1529.7,"(534.4,1529.7)",797.8760087,129.5027483,16770.9618235,857.9,1060.0,775.3,534.4,713.0
MOD16A3GF_006_ET_500m_doy2020001_aid0017,ET_500m,aid0017,2020-01-01,917.0,407.8,1421.7,"(407.8,1421.7)",745.9822246,127.399284,16230.5775575,823.0,1070.7,732.0,407.8,654.8
MOD16A3GF_006_ET_500m_doy2015001_aid0018,ET_500m,aid0018,2015-01-01,1451.0,701.5,1798.8,"(701.5,1798.8)",979.3676085,156.9534675,24634.3909701,1027.1,1246.4,938.4,701.5,880.0
MOD16A3GF_006_ET_500m_doy2016001_aid0018,ET_500m,aid0018,2016-01-01,1451.0,646.1,1803.1,"(646.1,1803.1)",909.2944866,159.3299121,25386.0208793,942.2,1127.8,863.4,646.1,817.7
MOD16A3GF_006_ET_500m_doy2017001_aid0018,ET_500m,aid0018,2017-01-01,1451.0,648.4,1833.1,"(648.4,1833.1)",913.0973811,147.3149257,21701.687326,957.5,1152.7,869.9,648.4,825.85
MOD16A3GF_006_ET_500m_doy2018001_aid0018,ET_500m,aid0018,2018-01-01,1451.0,646.8,1746.1,"(646.8,1746.1)",952.204204,160.091286,25629.2198514,1008.1,1241.2,919.4,646.8,852.4
MOD16A3GF_006_ET_500m_doy2019001_aid0018,ET_500m,aid0018,2019-01-01,1451.0,555.9,1603.0,"(555.9,1603.0)",853.6383873,144.3004632,20822.6236746,907.2,1121.0,824.8,555.9,763.85
MOD16A3GF_006_ET_500m_doy2020001_aid0018,ET_500m,aid0018,2020-01-01,1451.0,468.8,1755.2,"(468.8,1755.2)",886.9391454,176.1518469,31029.473161,962.5,1245.2,852.8,521.5,773.45
MOD16A3GF_006_ET_500m_doy2015001_aid0019,ET_500m,aid0019,2015-01-01,4978.0,0.0,1791.5,"(0.0,1791.5)",1089.5240056,171.7867898,29510.7011413,1195.65,1537.2,1078.4,648.8,967.875
MOD16A3GF_006_ET_500m_doy2016001_aid0019,ET_500m,aid0019,2016-01-01,4978.0,0.0,2160.2,"(0.0,2160.2)",1015.7534954,179.779636,32320.7175059,1114.425,1448.4,993.1,603.1,890.775
MOD16A3GF_006_ET_500m_doy2017001_aid0019,ET_500m,aid0019,2017-01-01,4978.0,0.0,1842.8,"(0.0,1842.8)",1030.8163319,166.1287296,27598.7548136,1127.025,1441.8,1017.25,638.2,913.8
MOD16A3GF_006_ET_500m_doy2018001_aid0019,ET_500m,aid0019,2018-01-01,4978.0,0.0,1771.7,"(0.0,1771.7)",1005.6137605,172.3609055,29708.2817331,1101.975,1426.0,981.9,593.3,885.6
MOD16A3GF_006_ET_500m_doy2019001_aid0019,ET_500m,aid0019,2019-01-01,4978.0,0.0,1796.3,"(0.0,1796.3)",918.5862595,169.0491476,28577.6142989,1014.8,1334.0,898.7,559.9,801.7
MOD16A3GF_006_ET_500m_doy2020001_aid0019,ET_500m,aid0019,2020-01-01,4978.0,0.0,1485.2,"(0.0,1485.2)",822.3223584,177.0473128,31345.7509766,930.6,1283.3,804.05,389.1,695.45
MOD16A3GF_006_ET_500m_doy2015001_aid0020,ET_500m,aid0020,2015-01-01,658.0,656.6,1500.5,"(656.6,1500.5)",1043.7571429,167.2240447,27963.8811116,1168.025,1500.5,1015.7,656.6,911.725
MOD16A3GF_006_ET_500m_doy2016001_aid0020,ET_500m,aid0020,2016-01-01,658.0,663.4,1439.4,"(663.4,1439.4)",949.3465046,139.23011,19385.0235212,1044.425,1339.6,919.3,663.4,846.025
MOD16A3GF_006_ET_500m_doy2017001_aid0020,ET_500m,aid0020,2017-01-01,658.0,676.2,1445.8,"(676.2,1445.8)",976.9509119,143.1290624,20485.9285174,1080.4,1394.2,948.3,676.2,867.225
MOD16A3GF_006_ET_500m_doy2018001_aid0020,ET_500m,aid0020,2018-01-01,658.0,671.7,1457.1,"(671.7,1457.1)",951.3604863,149.6868781,22406.1614782,1046.85,1355.1,917.7,671.7,840.3
MOD16A3GF_006_ET_500m_doy2019001_aid0020,ET_500m,aid0020,2019-01-01,658.0,529.4,1467.8,"(529.4,1467.8)",850.7531915,153.3048066,23502.363736,932.975,1217.8,819.3,529.4,738.95
MOD16A3GF_006_ET_500m_doy2020001_aid0020,ET_500m,aid0020,2020-01-01,658.0,412.7,1298.2,"(412.7,1298.2)",802.7262918,139.9636615,19589.8265276,886.5,1141.7,787.05,457.4,714.1
MOD16A3GF_006_ET_500m_doy2015001_aid0021,ET_500m,aid0021,2015-01-01,1081.0,695.0,1655.9,"(695.0,1655.9)",972.4916744,135.1448857,18264.1401342,1027.1,1246.1,952.2,695.0,880.6
MOD16A3GF_006_ET_500m_doy2016001_aid0021,ET_500m,aid0021,2016-01-01,1081.0,672.1,1755.7,"(672.1,1755.7)",904.1167438,139.3386288,19415.2534754,938.7,1112.4,878.0,672.1,822.0
MOD16A3GF_006_ET_500m_doy2017001_aid0021,ET_500m,aid0021,2017-01-01,1081.0,688.4,1747.9,"(688.4,1747.9)",911.3334875,130.5316332,17038.5072597,966.6,1176.9,888.7,688.4,824.9
